Timestamp,Raw_ADC,Impedance_Ohms,Adulteration_Type,Accuracy_Pct,Real_Time_pH,Safety_Score,Fat_Pct,Action_Directive,Countertop_Timer_Hrs,Fridge_Timer_Hrs
2026-09-02 01:43:39,502,540.0,PURE MILK (UNADULTERATED),75.0,6.66,96,6.5,Safe for Consumption,3.0,96.0
2026-09-02 01:43:40,502,540.0,PURE MILK (UNADULTERATED),75.0,6.66,96,6.5,Safe for Consumption,3.0,96.0
2026-09-02 01:43:40,502,540.0,PURE MILK (UNADULTERATED),75.0,6.66,96,6.5,Safe for Consumption,3.0,96.0
2026-09-02 01:43:40,502,540.0,PURE MILK (UNADULTERATED),75.0,6.66,96,6.5,Safe for Consumption,3.0,96.0
2026-09-02 01:43:41,502,540.0,PURE MILK (UNADULTERATED),75.0,6.66,96,6.5,Safe for Consumption,3.0,96.0
2026-09-02 01:43:41,502,540.0,PURE MILK (UNADULTERATED),75.0,6.66,96,6.5,Safe for Consumption,3.0,96.0
2026-09-02 01:43:42,502,540.0,PURE MILK (UNADULTERATED),75.0,6.66,96,6.5,Safe for Consumption,3.0,96.0
2026-09-02 01:43:42,502,540.0,PURE MILK (UNADULTERATED),75.0,6.66,96,6.5,Safe for Consumption,3.0,96.0
2026-09-02 01:43:42,502,540.0,PURE MILK (UNADULTERATED),75.0,6.66,96,6.5,Safe for Consumption,3.0,96.0
2026-09-02 01:43:42,502,540.0,PURE MILK (UNADULTERATED),75.0,6.66,96,6.5,Safe for Consumption,3.0,96.0
2026-09-02 01:43:43,502,540.0,PURE MILK (UNADULTERATED),75.0,6.66,96,6.5,Safe for Consumption,3.0,96.0
2026-09-02 01:43:43,502,540.0,PURE MILK (UNADULTERATED),75.0,6.66,96,6.5,Safe for Consumption,3.0,96.0
2026-09-02 01:43:43,502,540.0,PURE MILK (UNADULTERATED),75.0,6.66,96,6.5,Safe for Consumption,3.0,96.0
2026-09-02 01:43:43,502,540.0,PURE MILK (UNADULTERATED),75.0,6.66,96,6.5,Safe for Consumption,3.0,96.0
2026-09-02 01:43:43,502,540.0,PURE MILK (UNADULTERATED),75.0,6.66,96,6.5,Safe for Consumption,3.0,96.0
2026-09-02 01:43:44,502,540.0,PURE MILK (UNADULTERATED),75.0,6.66,96,6.5,Safe for Consumption,3.0,96.0
2026-09-02 01:43:44,502,540.0,PURE MILK (UNADULTERATED),75.0,6.66,96,6.5,Safe for Consumption,3.0,96.0
2026-09-02 01:43:44,502,540.0,PURE MILK (UNADULTERATED),75.0,6.66,96,6.5,Safe for Consumption,3.0,96.0
2026-09-02 01:43:44,502,540.0,PURE MILK (UNADULTERATED),75.0,6.66,96,6.5,Safe for Consumption,3.0,96.0
2026-09-02 01:43:45,502,540.0,PURE MILK (UNADULTERATED),75.0,6.66,96,6.5,Safe for Consumption,3.0,96.0
2026-09-02 01:43:45,502,540.0,PURE MILK (UNADULTERATED),75.0,6.66,96,6.5,Safe for Consumption,3.0,96.0
2026-09-02 01:43:45,502,540.0,PURE MILK (UNADULTERATED),75.0,6.66,96,6.5,Safe for Consumption,3.0,96.0
2026-09-02 01:43:45,502,540.0,PURE MILK (UNADULTERATED),75.0,6.66,96,6.5,Safe for Consumption,3.0,96.0
2026-09-02 01:43:46,502,540.0,PURE MILK (UNADULTERATED),75.0,6.66,96,6.5,Safe for Consumption,3.0,96.0
2026-09-02 01:43:46,502,540.0,PURE MILK (UNADULTERATED),75.0,6.66,96,6.5,Safe for Consumption,3.0,96.0
2026-09-02 01:43:46,502,540.0,PURE MILK (UNADULTERATED),75.0,6.66,96,6.5,Safe for Consumption,3.0,96.0
2026-09-02 01:43:47,502,540.0,PURE MILK (UNADULTERATED),75.0,6.66,96,6.5,Safe for Consumption,3.0,96.0
2026-09-02 01:43:47,502,540.0,PURE MILK (UNADULTERATED),75.0,6.66,96,6.5,Safe for Consumption,3.0,96.0
2026-09-02 01:43:47,502,540.0,PURE MILK (UNADULTERATED),75.0,6.66,96,6.5,Safe for Consumption,3.0,96.0
2026-09-02 01:43:47,502,540.0,PURE MILK (UNADULTERATED),75.0,6.66,96,6.5,Safe for Consumption,3.0,96.0
2026-09-02 01:43:48,502,540.0,PURE MILK (UNADULTERATED),75.0,6.66,96,6.5,Safe for Consumption,3.0,96.0
2026-09-02 01:43:48,502,540.0,PURE MILK (UNADULTERATED),75.0,6.66,96,6.5,Safe for Consumption,3.0,96.0
2026-09-02 01:43:48,502,540.0,PURE MILK (UNADULTERATED),75.0,6.66,96,6.5,Safe for Consumption,3.0,96.0
2026-09-02 01:43:48,502,540.0,PURE MILK (UNADULTERATED),75.0,6.66,96,6.5,Safe for Consumption,3.0,96.0
2026-09-02 01:43:49,502,540.0,PURE MILK (UNADULTERATED),75.0,6.66,96,6.5,Safe for Consumption,3.0,96.0
2026-09-02 01:43:49,502,540.0,PURE MILK (UNADULTERATED),75.0,6.66,96,6.5,Safe for Consumption,3.0,96.0
2026-09-02 01:43:49,502,540.0,PURE MILK (UNADULTERATED),75.0,6.66,96,6.5,Safe for Consumption,3.0,96.0
2026-09-02 01:43:49,502,540.0,PURE MILK (UNADULTERATED),75.0,6.66,96,6.5,Safe for Consumption,3.0,96.0
2026-09-02 01:43:50,502,540.0,PURE MILK (UNADULTERATED),75.0,6.66,96,6.5,Safe for Consumption,3.0,96.0
2026-09-02 01:43:50,502,540.0,PURE MILK (UNADULTERATED),75.0,6.66,96,6.5,Safe for Consumption,3.0,96.0
2026-09-02 01:43:50,502,540.0,PURE MILK (UNADULTERATED),75.0,6.66,96,6.5,Safe for Consumption,3.0,96.0
2026-09-02 01:43:51,502,540.0,PURE MILK (UNADULTERATED),75.0,6.66,96,6.5,Safe for Consumption,3.0,96.0
2026-09-02 01:43:51,502,540.0,PURE MILK (UNADULTERATED),75.0,6.66,96,6.5,Safe for Consumption,3.0,96.0
2026-09-02 01:43:51,502,540.0,PURE MILK (UNADULTERATED),75.0,6.66,96,6.5,Safe for Consumption,3.0,96.0
2026-09-02 01:43:52,502,540.0,PURE MILK (UNADULTERATED),75.0,6.66,96,6.5,Safe for Consumption,3.0,96.0
2026-09-02 01:43:52,502,540.0,PURE MILK (UNADULTERATED),75.0,6.66,96,6.5,Safe for Consumption,3.0,96.0
2026-09-02 01:43:52,502,540.0,PURE MILK (UNADULTERATED),75.0,6.66,96,6.5,Safe for Consumption,3.0,96.0
2026-09-02 01:43:53,502,540.0,PURE MILK (UNADULTERATED),75.0,6.66,96,6.5,Safe for Consumption,3.0,96.0
2026-09-02 01:43:53,502,540.0,PURE MILK (UNADULTERATED),75.0,6.66,96,6.5,Safe for Consumption,3.0,96.0
2026-09-02 01:43:53,502,540.0,PURE MILK (UNADULTERATED),75.0,6.66,96,6.5,Safe for Consumption,3.0,96.0
2026-09-02 01:43:53,502,540.0,PURE MILK (UNADULTERATED),75.0,6.66,96,6.5,Safe for Consumption,3.0,96.0
2026-09-02 01:43:54,502,540.0,PURE MILK (UNADULTERATED),75.0,6.66,96,6.5,Safe for Consumption,3.0,96.0
2026-09-02 01:43:54,502,540.0,PURE MILK (UNADULTERATED),75.0,6.66,96,6.5,Safe for Consumption,3.0,96.0
2026-09-02 01:43:54,502,540.0,PURE MILK (UNADULTERATED),75.0,6.66,96,6.5,Safe for Consumption,3.0,96.0
2026-09-02 01:43:54,502,540.0,PURE MILK (UNADULTERATED),75.0,6.66,96,6.5,Safe for Consumption,3.0,96.0
2026-09-02 01:43:55,502,540.0,PURE MILK (UNADULTERATED),75.0,6.66,96,6.5,Safe for Consumption,3.0,96.0
2026-09-02 01:43:55,502,540.0,PURE MILK (UNADULTERATED),75.0,6.66,96,6.5,Safe for Consumption,3.0,96.0
2026-09-02 01:43:55,502,540.0,PURE MILK (UNADULTERATED),75.0,6.66,96,6.5,Safe for Consumption,3.0,96.0
2026-09-02 01:43:56,502,540.0,PURE MILK (UNADULTERATED),75.0,6.66,96,6.5,Safe for Consumption,3.0,96.0
2026-09-02 01:43:56,502,540.0,PURE MILK (UNADULTERATED),75.0,6.66,96,6.5,Safe for Consumption,3.0,96.0
2026-09-02 01:43:56,502,540.0,PURE MILK (UNADULTERATED),75.0,6.66,96,6.5,Safe for Consumption,3.0,96.0
2026-09-02 01:43:57,502,540.0,PURE MILK (UNADULTERATED),75.0,6.66,96,6.5,Safe for Consumption,3.0,96.0
2026-09-02 01:43:57,502,540.0,PURE MILK (UNADULTERATED),75.0,6.66,96,6.5,Safe for Consumption,3.0,96.0
2026-09-02 01:43:57,502,540.0,PURE MILK (UNADULTERATED),75.0,6.66,96,6.5,Safe for Consumption,3.0,96.0
2026-09-02 01:43:57,502,540.0,PURE MILK (UNADULTERATED),75.0,6.66,96,6.5,Safe for Consumption,3.0,96.0
2026-09-02 01:43:58,502,540.0,PURE MILK (UNADULTERATED),75.0,6.66,96,6.5,Safe for Consumption,3.0,96.0
2026-09-02 01:43:58,502,540.0,PURE MILK (UNADULTERATED),75.0,6.66,96,6.5,Safe for Consumption,3.0,96.0
2026-09-02 01:43:58,502,540.0,PURE MILK (UNADULTERATED),75.0,6.66,96,6.5,Safe for Consumption,3.0,96.0
2026-09-02 01:43:59,502,540.0,PURE MILK (UNADULTERATED),75.0,6.66,96,6.5,Safe for Consumption,3.0,96.0
2026-09-02 01:43:59,502,540.0,PURE MILK (UNADULTERATED),75.0,6.66,96,6.5,Safe for Consumption,3.0,96.0
2026-09-02 01:43:59,502,540.0,PURE MILK (UNADULTERATED),75.0,6.66,96,6.5,Safe for Consumption,3.0,96.0
2026-09-02 01:43:59,502,540.0,PURE MILK (UNADULTERATED),75.0,6.66,96,6.5,Safe for Consumption,3.0,96.0
2026-09-02 01:44:00,502,540.0,PURE MILK (UNADULTERATED),75.0,6.66,96,6.5,Safe for Consumption,3.0,96.0
2026-09-02 01:44:00,502,540.0,PURE MILK (UNADULTERATED),75.0,6.66,96,6.5,Safe for Consumption,3.0,96.0
2026-09-02 01:44:00,502,540.0,PURE MILK (UNADULTERATED),75.0,6.66,96,6.5,Safe for Consumption,3.0,96.0
2026-09-02 01:44:00,502,540.0,PURE MILK (UNADULTERATED),75.0,6.66,96,6.5,Safe for Consumption,3.0,96.0
2026-09-02 01:44:01,502,540.0,PURE MILK (UNADULTERATED),75.0,6.66,96,6.5,Safe for Consumption,3.0,96.0
2026-09-02 01:44:01,502,540.0,PURE MILK (UNADULTERATED),75.0,6.66,96,6.5,Safe for Consumption,3.0,96.0
2026-09-02 01:44:01,502,540.0,PURE MILK (UNADULTERATED),75.0,6.66,96,6.5,Safe for Consumption,3.0,96.0
2026-09-02 01:44:02,502,540.0,PURE MILK (UNADULTERATED),75.0,6.66,96,6.5,Safe for Consumption,3.0,96.0
2026-09-02 01:44:02,502,540.0,PURE MILK (UNADULTERATED),75.0,6.66,96,6.5,Safe for Consumption,3.0,96.0
2026-09-02 01:44:02,502,540.0,PURE MILK (UNADULTERATED),75.0,6.66,96,6.5,Safe for Consumption,3.0,96.0
2026-09-02 01:44:02,502,540.0,PURE MILK (UNADULTERATED),75.0,6.66,96,6.5,Safe for Consumption,3.0,96.0
2026-09-02 01:44:03,502,540.0,PURE MILK (UNADULTERATED),75.0,6.66,96,6.5,Safe for Consumption,3.0,96.0
2026-09-02 01:44:03,502,540.0,PURE MILK (UNADULTERATED),75.0,6.66,96,6.5,Safe for Consumption,3.0,96.0
2026-09-02 01:44:03,502,540.0,PURE MILK (UNADULTERATED),75.0,6.66,96,6.5,Safe for Consumption,3.0,96.0
2026-09-02 01:44:04,502,540.0,PURE MILK (UNADULTERATED),75.0,6.66,96,6.5,Safe for Consumption,3.0,96.0
2026-09-02 01:44:04,502,540.0,PURE MILK (UNADULTERATED),75.0,6.66,96,6.5,Safe for Consumption,3.0,96.0
2026-09-02 01:44:04,502,540.0,PURE MILK (UNADULTERATED),75.0,6.66,96,6.5,Safe for Consumption,3.0,96.0
2026-09-02 01:44:05,502,540.0,PURE MILK (UNADULTERATED),75.0,6.66,96,6.5,Safe for Consumption,3.0,96.0
2026-09-02 01:44:05,502,540.0,PURE MILK (UNADULTERATED),75.0,6.66,96,6.5,Safe for Consumption,3.0,96.0
2026-09-02 01:44:05,502,540.0,PURE MILK (UNADULTERATED),75.0,6.66,96,6.5,Safe for Consumption,3.0,96.0
2026-09-02 01:44:05,502,540.0,PURE MILK (UNADULTERATED),75.0,6.66,96,6.5,Safe for Consumption,3.0,96.0
2026-09-02 01:44:06,502,540.0,PURE MILK (UNADULTERATED),75.0,6.66,96,6.5,Safe for Consumption,3.0,96.0
2026-09-02 01:44:06,502,540.0,PURE MILK (UNADULTERATED),75.0,6.66,96,6.5,Safe for Consumption,3.0,96.0
2026-09-02 01:44:06,502,540.0,PURE MILK (UNADULTERATED),75.0,6.66,96,6.5,Safe for Consumption,3.0,96.0
2026-09-02 01:44:06,502,540.0,PURE MILK (UNADULTERATED),75.0,6.66,96,6.5,Safe for Consumption,3.0,96.0
2026-09-02 01:44:07,502,540.0,PURE MILK (UNADULTERATED),75.0,6.66,96,6.5,Safe for Consumption,3.0,96.0
2026-09-02 01:44:07,502,540.0,PURE MILK (UNADULTERATED),75.0,6.66,96,6.5,Safe for Consumption,3.0,96.0
2026-09-02 01:44:07,502,540.0,PURE MILK (UNADULTERATED),75.0,6.66,96,6.5,Safe for Consumption,3.0,96.0
2026-09-02 01:44:08,502,540.0,PURE MILK (UNADULTERATED),75.0,6.66,96,6.5,Safe for Consumption,3.0,96.0
2026-09-02 01:44:08,502,540.0,PURE MILK (UNADULTERATED),75.0,6.66,96,6.5,Safe for Consumption,3.0,96.0
2026-09-02 01:44:08,502,540.0,PURE MILK (UNADULTERATED),75.0,6.66,96,6.5,Safe for Consumption,3.0,96.0
2026-09-02 01:44:08,502,540.0,PURE MILK (UNADULTERATED),75.0,6.66,96,6.5,Safe for Consumption,3.0,96.0
2026-09-02 01:44:09,502,540.0,PURE MILK (UNADULTERATED),75.0,6.66,96,6.5,Safe for Consumption,3.0,96.0
2026-09-02 01:44:09,502,540.0,PURE MILK (UNADULTERATED),75.0,6.66,96,6.5,Safe for Consumption,3.0,96.0
2026-09-02 01:44:09,502,540.0,PURE MILK (UNADULTERATED),75.0,6.66,96,6.5,Safe for Consumption,3.0,96.0
2026-09-02 01:44:09,502,540.0,PURE MILK (UNADULTERATED),75.0,6.66,96,6.5,Safe for Consumption,3.0,96.0
2026-09-02 01:44:10,502,540.0,PURE MILK (UNADULTERATED),75.0,6.66,96,6.5,Safe for Consumption,3.0,96.0
2026-09-02 01:44:10,502,540.0,PURE MILK (UNADULTERATED),75.0,6.66,96,6.5,Safe for Consumption,3.0,96.0
2026-09-02 01:44:10,502,540.0,PURE MILK (UNADULTERATED),75.0,6.66,96,6.5,Safe for Consumption,3.0,96.0
2026-09-02 01:44:11,502,540.0,PURE MILK (UNADULTERATED),75.0,6.66,96,6.5,Safe for Consumption,3.0,96.0
2026-09-02 01:44:11,502,540.0,PURE MILK (UNADULTERATED),75.0,6.66,96,6.5,Safe for Consumption,3.0,96.0
2026-09-02 01:44:12,502,540.0,PURE MILK (UNADULTERATED),75.0,6.66,96,6.5,Safe for Consumption,3.0,96.0
2026-09-02 01:44:12,502,540.0,PURE MILK (UNADULTERATED),75.0,6.66,96,6.5,Safe for Consumption,3.0,96.0
2026-09-02 01:44:12,502,540.0,PURE MILK (UNADULTERATED),75.0,6.66,96,6.5,Safe for Consumption,3.0,96.0
2026-09-02 01:44:12,502,540.0,PURE MILK (UNADULTERATED),75.0,6.66,96,6.5,Safe for Consumption,3.0,96.0
2026-09-02 01:44:13,502,540.0,PURE MILK (UNADULTERATED),75.0,6.66,96,6.5,Safe for Consumption,3.0,96.0
2026-09-02 01:44:13,502,540.0,PURE MILK (UNADULTERATED),75.0,6.66,96,6.5,Safe for Consumption,3.0,96.0
2026-09-02 01:44:13,502,540.0,PURE MILK (UNADULTERATED),75.0,6.66,96,6.5,Safe for Consumption,3.0,96.0
2026-09-02 01:44:14,502,540.0,PURE MILK (UNADULTERATED),75.0,6.66,96,6.5,Safe for Consumption,3.0,96.0
2026-09-02 01:44:14,502,540.0,PURE MILK (UNADULTERATED),75.0,6.66,96,6.5,Safe for Consumption,3.0,96.0
2026-09-02 01:44:14,502,540.0,PURE MILK (UNADULTERATED),75.0,6.66,96,6.5,Safe for Consumption,3.0,96.0
2026-09-02 01:44:14,502,540.0,PURE MILK (UNADULTERATED),75.0,6.66,96,6.5,Safe for Consumption,3.0,96.0
2026-09-02 01:44:15,502,540.0,PURE MILK (UNADULTERATED),75.0,6.66,96,6.5,Safe for Consumption,3.0,96.0
2026-09-02 01:44:15,502,540.0,PURE MILK (UNADULTERATED),75.0,6.66,96,6.5,Safe for Consumption,3.0,96.0
2026-09-02 01:44:15,502,540.0,PURE MILK (UNADULTERATED),75.0,6.66,96,6.5,Safe for Consumption,3.0,96.0
2026-09-02 01:44:16,502,540.0,PURE MILK (UNADULTERATED),75.0,6.66,96,6.5,Safe for Consumption,3.0,96.0
2026-09-02 01:44:16,502,540.0,PURE MILK (UNADULTERATED),75.0,6.66,96,6.5,Safe for Consumption,3.0,96.0
2026-09-02 01:44:16,502,540.0,PURE MILK (UNADULTERATED),75.0,6.66,96,6.5,Safe for Consumption,3.0,96.0
2026-09-02 01:44:16,502,540.0,PURE MILK (UNADULTERATED),75.0,6.66,96,6.5,Safe for Consumption,3.0,96.0
2026-09-02 01:44:17,502,540.0,PURE MILK (UNADULTERATED),75.0,6.66,96,6.5,Safe for Consumption,3.0,96.0
2026-09-02 01:44:17,502,540.0,PURE MILK (UNADULTERATED),75.0,6.66,96,6.5,Safe for Consumption,3.0,96.0
2026-09-02 01:44:17,502,540.0,PURE MILK (UNADULTERATED),75.0,6.66,96,6.5,Safe for Consumption,3.0,96.0
2026-09-02 01:44:17,502,540.0,PURE MILK (UNADULTERATED),75.0,6.66,96,6.5,Safe for Consumption,3.0,96.0
2026-09-02 01:44:18,502,540.0,PURE MILK (UNADULTERATED),75.0,6.66,96,6.5,Safe for Consumption,3.0,96.0
2026-09-02 01:44:18,502,540.0,PURE MILK (UNADULTERATED),75.0,6.66,96,6.5,Safe for Consumption,3.0,96.0
2026-09-02 01:44:18,502,540.0,PURE MILK (UNADULTERATED),75.0,6.66,96,6.5,Safe for Consumption,3.0,96.0
2026-09-02 01:44:19,502,540.0,PURE MILK (UNADULTERATED),75.0,6.66,96,6.5,Safe for Consumption,3.0,96.0
2026-09-02 01:44:19,502,540.0,PURE MILK (UNADULTERATED),75.0,6.66,96,6.5,Safe for Consumption,3.0,96.0
2026-09-02 01:44:19,502,540.0,PURE MILK (UNADULTERATED),75.0,6.66,96,6.5,Safe for Consumption,3.0,96.0
2026-09-02 01:44:19,502,540.0,PURE MILK (UNADULTERATED),75.0,6.66,96,6.5,Safe for Consumption,3.0,96.0
2026-09-02 01:44:20,502,540.0,PURE MILK (UNADULTERATED),75.0,6.66,96,6.5,Safe for Consumption,3.0,96.0
2026-09-02 01:44:20,502,540.0,PURE MILK (UNADULTERATED),75.0,6.66,96,6.5,Safe for Consumption,3.0,96.0
2026-09-02 01:44:20,502,540.0,PURE MILK (UNADULTERATED),75.0,6.66,96,6.5,Safe for Consumption,3.0,96.0
2026-09-02 01:44:20,502,540.0,PURE MILK (UNADULTERATED),75.0,6.66,96,6.5,Safe for Consumption,3.0,96.0
2026-09-02 01:44:21,502,540.0,PURE MILK (UNADULTERATED),75.0,6.66,96,6.5,Safe for Consumption,3.0,96.0
2026-09-02 01:44:21,502,540.0,PURE MILK (UNADULTERATED),75.0,6.66,96,6.5,Safe for Consumption,3.0,96.0
2026-09-02 01:44:21,502,540.0,PURE MILK (UNADULTERATED),75.0,6.66,96,6.5,Safe for Consumption,3.0,96.0
2026-09-02 01:44:21,502,540.0,PURE MILK (UNADULTERATED),75.0,6.66,96,6.5,Safe for Consumption,3.0,96.0
2026-09-02 01:44:22,502,540.0,PURE MILK (UNADULTERATED),75.0,6.66,96,6.5,Safe for Consumption,3.0,96.0
2026-09-02 01:44:22,502,540.0,PURE MILK (UNADULTERATED),75.0,6.66,96,6.5,Safe for Consumption,3.0,96.0
2026-09-02 01:44:22,502,540.0,PURE MILK (UNADULTERATED),75.0,6.66,96,6.5,Safe for Consumption,3.0,96.0
2026-09-02 01:44:22,502,540.0,PURE MILK (UNADULTERATED),75.0,6.66,96,6.5,Safe for Consumption,3.0,96.0
2026-09-02 01:44:23,502,540.0,PURE MILK (UNADULTERATED),75.0,6.66,96,6.5,Safe for Consumption,3.0,96.0
2026-09-02 01:44:23,502,540.0,PURE MILK (UNADULTERATED),75.0,6.66,96,6.5,Safe for Consumption,3.0,96.0
2026-09-02 01:44:23,502,540.0,PURE MILK (UNADULTERATED),75.0,6.66,96,6.5,Safe for Consumption,3.0,96.0
2026-09-02 01:44:23,502,540.0,PURE MILK (UNADULTERATED),75.0,6.66,96,6.5,Safe for Consumption,3.0,96.0
2026-09-02 01:44:24,502,540.0,PURE MILK (UNADULTERATED),75.0,6.66,96,6.5,Safe for Consumption,3.0,96.0
2026-09-02 01:44:24,502,540.0,PURE MILK (UNADULTERATED),75.0,6.66,96,6.5,Safe for Consumption,3.0,96.0
2026-09-02 01:44:24,502,540.0,PURE MILK (UNADULTERATED),75.0,6.66,96,6.5,Safe for Consumption,3.0,96.0
2026-09-02 01:44:25,502,540.0,PURE MILK (UNADULTERATED),75.0,6.66,96,6.5,Safe for Consumption,3.0,96.0
2026-09-02 01:44:25,502,540.0,PURE MILK (UNADULTERATED),75.0,6.66,96,6.5,Safe for Consumption,3.0,96.0
2026-09-02 01:44:25,502,540.0,PURE MILK (UNADULTERATED),75.0,6.66,96,6.5,Safe for Consumption,3.0,96.0
2026-09-02 01:44:25,502,540.0,PURE MILK (UNADULTERATED),75.0,6.66,96,6.5,Safe for Consumption,3.0,96.0
2026-09-02 01:44:26,502,540.0,PURE MILK (UNADULTERATED),75.0,6.66,96,6.5,Safe for Consumption,3.0,96.0
2026-09-02 01:44:26,502,540.0,PURE MILK (UNADULTERATED),75.0,6.66,96,6.5,Safe for Consumption,3.0,96.0
2026-09-02 01:44:26,502,540.0,PURE MILK (UNADULTERATED),75.0,6.66,96,6.5,Safe for Consumption,3.0,96.0
2026-09-02 01:44:26,502,540.0,PURE MILK (UNADULTERATED),75.0,6.66,96,6.5,Safe for Consumption,3.0,96.0
2026-09-02 01:44:27,502,540.0,PURE MILK (UNADULTERATED),75.0,6.66,96,6.5,Safe for Consumption,3.0,96.0
2026-09-02 01:44:27,502,540.0,PURE MILK (UNADULTERATED),75.0,6.66,96,6.5,Safe for Consumption,3.0,96.0
2026-09-02 01:44:27,502,540.0,PURE MILK (UNADULTERATED),75.0,6.66,96,6.5,Safe for Consumption,3.0,96.0
2026-09-02 01:44:27,502,540.0,PURE MILK (UNADULTERATED),75.0,6.66,96,6.5,Safe for Consumption,3.0,96.0
2026-09-02 01:44:28,502,540.0,PURE MILK (UNADULTERATED),75.0,6.66,96,6.5,Safe for Consumption,3.0,96.0
2026-09-02 01:44:28,502,540.0,PURE MILK (UNADULTERATED),75.0,6.66,96,6.5,Safe for Consumption,3.0,96.0
2026-09-02 01:44:28,502,540.0,PURE MILK (UNADULTERATED),75.0,6.66,96,6.5,Safe for Consumption,3.0,96.0
2026-09-02 01:44:29,502,540.0,PURE MILK (UNADULTERATED),75.0,6.66,96,6.5,Safe for Consumption,3.0,96.0
2026-09-02 01:44:29,502,540.0,PURE MILK (UNADULTERATED),75.0,6.66,96,6.5,Safe for Consumption,3.0,96.0
2026-09-02 01:44:29,502,540.0,PURE MILK (UNADULTERATED),75.0,6.66,96,6.5,Safe for Consumption,3.0,96.0
2026-09-02 01:44:29,502,540.0,PURE MILK (UNADULTERATED),75.0,6.66,96,6.5,Safe for Consumption,3.0,96.0
2026-09-02 01:44:30,502,540.0,PURE MILK (UNADULTERATED),75.0,6.66,96,6.5,Safe for Consumption,3.0,96.0
2026-09-02 01:44:30,502,540.0,PURE MILK (UNADULTERATED),75.0,6.66,96,6.5,Safe for Consumption,3.0,96.0
2026-09-02 01:44:30,502,540.0,PURE MILK (UNADULTERATED),75.0,6.66,96,6.5,Safe for Consumption,3.0,96.0
2026-09-02 01:44:30,502,540.0,PURE MILK (UNADULTERATED),75.0,6.66,96,6.5,Safe for Consumption,3.0,96.0
2026-09-02 01:44:31,502,540.0,PURE MILK (UNADULTERATED),75.0,6.66,96,6.5,Safe for Consumption,3.0,96.0
2026-09-02 01:44:31,502,540.0,PURE MILK (UNADULTERATED),75.0,6.66,96,6.5,Safe for Consumption,3.0,96.0
2026-09-02 01:44:31,502,540.0,PURE MILK (UNADULTERATED),75.0,6.66,96,6.5,Safe for Consumption,3.0,96.0
2026-09-02 01:44:32,502,540.0,PURE MILK (UNADULTERATED),75.0,6.66,96,6.5,Safe for Consumption,3.0,96.0
2026-09-02 01:44:32,502,540.0,PURE MILK (UNADULTERATED),75.0,6.66,96,6.5,Safe for Consumption,3.0,96.0
2026-09-02 01:44:32,502,540.0,PURE MILK (UNADULTERATED),75.0,6.66,96,6.5,Safe for Consumption,3.0,96.0
2026-09-02 01:44:33,502,540.0,PURE MILK (UNADULTERATED),75.0,6.66,96,6.5,Safe for Consumption,3.0,96.0
2026-09-02 01:44:33,502,540.0,PURE MILK (UNADULTERATED),75.0,6.66,96,6.5,Safe for Consumption,3.0,96.0
2026-09-02 01:44:33,502,540.0,PURE MILK (UNADULTERATED),75.0,6.66,96,6.5,Safe for Consumption,3.0,96.0
2026-09-02 01:44:33,502,540.0,PURE MILK (UNADULTERATED),75.0,6.66,96,6.5,Safe for Consumption,3.0,96.0
2026-09-02 01:44:34,502,540.0,PURE MILK (UNADULTERATED),75.0,6.66,96,6.5,Safe for Consumption,3.0,96.0
2026-09-02 01:44:34,502,540.0,PURE MILK (UNADULTERATED),75.0,6.66,96,6.5,Safe for Consumption,3.0,96.0
2026-09-02 01:44:34,502,540.0,PURE MILK (UNADULTERATED),75.0,6.66,96,6.5,Safe for Consumption,3.0,96.0
2026-09-02 01:44:35,502,540.0,PURE MILK (UNADULTERATED),75.0,6.66,96,6.5,Safe for Consumption,3.0,96.0
2026-09-02 01:44:35,502,540.0,PURE MILK (UNADULTERATED),75.0,6.66,96,6.5,Safe for Consumption,3.0,96.0
2026-09-02 01:44:35,502,540.0,PURE MILK (UNADULTERATED),75.0,6.66,96,6.5,Safe for Consumption,3.0,96.0
2026-09-02 01:44:36,502,540.0,PURE MILK (UNADULTERATED),75.0,6.66,96,6.5,Safe for Consumption,3.0,96.0
2026-09-02 01:44:36,502,540.0,PURE MILK (UNADULTERATED),75.0,6.66,96,6.5,Safe for Consumption,3.0,96.0
2026-09-02 01:44:36,502,540.0,PURE MILK (UNADULTERATED),75.0,6.66,96,6.5,Safe for Consumption,3.0,96.0
2026-09-02 01:44:36,502,540.0,PURE MILK (UNADULTERATED),75.0,6.66,96,6.5,Safe for Consumption,3.0,96.0
2026-09-02 01:44:37,502,540.0,PURE MILK (UNADULTERATED),75.0,6.66,96,6.5,Safe for Consumption,3.0,96.0
2026-09-02 01:44:37,502,540.0,PURE MILK (UNADULTERATED),75.0,6.66,96,6.5,Safe for Consumption,3.0,96.0
2026-09-02 01:44:37,502,540.0,PURE MILK (UNADULTERATED),75.0,6.66,96,6.5,Safe for Consumption,3.0,96.0
2026-09-02 01:44:37,502,540.0,PURE MILK (UNADULTERATED),75.0,6.66,96,6.5,Safe for Consumption,3.0,96.0
2026-09-02 01:44:38,502,540.0,PURE MILK (UNADULTERATED),75.0,6.66,96,6.5,Safe for Consumption,3.0,96.0
2026-09-02 01:44:38,502,540.0,PURE MILK (UNADULTERATED),75.0,6.66,96,6.5,Safe for Consumption,3.0,96.0
