Sample_ID,Milk_Status,Storage_Condition,Age_Hours,Temperature_C,Est_Fat_Percent,Predicted_pH,Frequency_Hz,Impedance_Ohms,Phase_Angle_Deg,Bio_Impedance_Ratio,Hrs_Until_Ruined_Without_Fridge,Hrs_Until_Ruined_With_Fridge
ADUL_298,Adulterated_Urea,Refrigerated,17.8,4.9,3.13,7.48,50000,274.0,-17.59,0.97,0.0,0.0
ADUL_298,Adulterated_Urea,Refrigerated,17.8,4.9,3.13,7.48,100000,273.78,-17.71,0.97,0.0,0.0
ADUL_299,Adulterated_Urea,Room_Temp,2.3,23.6,3.65,7.33,1000,248.72,-16.44,0.97,0.0,0.0
ADUL_299,Adulterated_Urea,Room_Temp,2.3,23.6,3.65,7.33,5000,250.33,-15.2,0.97,0.0,0.0
ADUL_299,Adulterated_Urea,Room_Temp,2.3,23.6,3.65,7.33,10000,249.86,-18.85,0.97,0.0,0.0
ADUL_299,Adulterated_Urea,Room_Temp,2.3,23.6,3.65,7.33,50000,244.35,-17.57,0.97,0.0,0.0
ADUL_299,Adulterated_Urea,Room_Temp,2.3,23.6,3.65,7.33,100000,244.36,-20.94,0.97,0.0,0.0
ADUL_0,Adulterated_Salt,Room_Temp,1.6,26.1,3.85,6.74,1000,97.05,-15.39,0.97,0.0,0.0
ADUL_0,Adulterated_Salt,Room_Temp,1.6,26.1,3.85,6.74,5000,95.67,-16.13,0.97,0.0,0.0
ADUL_0,Adulterated_Salt,Room_Temp,1.6,26.1,3.85,6.74,10000,97.79,-16.22,0.97,0.0,0.0
ADUL_0,Adulterated_Salt,Room_Temp,1.6,26.1,3.85,6.74,50000,92.94,-17.01,0.97,0.0,0.0
ADUL_0,Adulterated_Salt,Room_Temp,1.6,26.1,3.85,6.74,100000,94.37,-20.05,0.97,0.0,0.0
ADUL_1,Adulterated_Salt,Refrigerated,91.4,3.5,3.51,6.79,1000,137.0,-15.42,0.97,0.0,0.0
ADUL_1,Adulterated_Salt,Refrigerated,91.4,3.5,3.51,6.79,5000,136.09,-18.2,0.97,0.0,0.0
ADUL_1,Adulterated_Salt,Refrigerated,91.4,3.5,3.51,6.79,10000,139.78,-18.59,0.97,0.0,0.0
ADUL_1,Adulterated_Salt,Refrigerated,91.4,3.5,3.51,6.79,50000,134.54,-19.19,0.97,0.0,0.0
ADUL_1,Adulterated_Salt,Refrigerated,91.4,3.5,3.51,6.79,100000,135.18,-19.82,0.97,0.0,0.0
ADUL_2,Adulterated_Salt,Room_Temp,1.4,23.3,3.95,6.74,1000,100.17,-14.04,0.97,0.0,0.0
ADUL_2,Adulterated_Salt,Room_Temp,1.4,23.3,3.95,6.74,5000,97.25,-15.6,0.97,0.0,0.0
ADUL_2,Adulterated_Salt,Room_Temp,1.4,23.3,3.95,6.74,10000,100.2,-18.27,0.97,0.0,0.0
ADUL_2,Adulterated_Salt,Room_Temp,1.4,23.3,3.95,6.74,50000,98.28,-18.04,0.97,0.0,0.0
ADUL_2,Adulterated_Salt,Room_Temp,1.4,23.3,3.95,6.74,100000,98.37,-19.85,0.97,0.0,0.0
ADUL_3,Adulterated_Salt,Room_Temp,1.7,23.3,3.99,6.77,1000,105.54,-15.42,0.97,0.0,0.0
ADUL_3,Adulterated_Salt,Room_Temp,1.7,23.3,3.99,6.77,5000,98.32,-16.16,0.97,0.0,0.0
ADUL_3,Adulterated_Salt,Room_Temp,1.7,23.3,3.99,6.77,10000,99.66,-18.92,0.97,0.0,0.0
ADUL_3,Adulterated_Salt,Room_Temp,1.7,23.3,3.99,6.77,50000,103.34,-19.6,0.97,0.0,0.0
ADUL_3,Adulterated_Salt,Room_Temp,1.7,23.3,3.99,6.77,100000,97.67,-19.84,0.97,0.0,0.0
ADUL_4,Adulterated_Salt,Refrigerated,55.5,4.5,3.92,6.69,1000,151.21,-14.2,0.97,0.0,0.0
ADUL_4,Adulterated_Salt,Refrigerated,55.5,4.5,3.92,6.69,5000,144.97,-17.63,0.97,0.0,0.0
ADUL_4,Adulterated_Salt,Refrigerated,55.5,4.5,3.92,6.69,10000,147.45,-18.75,0.97,0.0,0.0
ADUL_4,Adulterated_Salt,Refrigerated,55.5,4.5,3.92,6.69,50000,145.14,-18.44,0.97,0.0,0.0
ADUL_4,Adulterated_Salt,Refrigerated,55.5,4.5,3.92,6.69,100000,140.88,-19.35,0.97,0.0,0.0
ADUL_5,Adulterated_Salt,Refrigerated,95.9,5.3,3.69,6.67,1000,137.37,-14.37,0.97,0.0,0.0
ADUL_5,Adulterated_Salt,Refrigerated,95.9,5.3,3.69,6.67,5000,137.09,-17.03,0.97,0.0,0.0
ADUL_5,Adulterated_Salt,Refrigerated,95.9,5.3,3.69,6.67,10000,139.22,-16.52,0.97,0.0,0.0
ADUL_5,Adulterated_Salt,Refrigerated,95.9,5.3,3.69,6.67,50000,132.87,-18.87,0.97,0.0,0.0
ADUL_5,Adulterated_Salt,Refrigerated,95.9,5.3,3.69,6.67,100000,138.24,-18.63,0.97,0.0,0.0
ADUL_6,Adulterated_Salt,Room_Temp,2.3,25.9,2.1,6.7,1000,96.03,-13.7,0.97,0.0,0.0
ADUL_6,Adulterated_Salt,Room_Temp,2.3,25.9,2.1,6.7,5000,97.31,-17.28,0.97,0.0,0.0
ADUL_6,Adulterated_Salt,Room_Temp,2.3,25.9,2.1,6.7,10000,96.21,-15.69,0.97,0.0,0.0
ADUL_6,Adulterated_Salt,Room_Temp,2.3,25.9,2.1,6.7,50000,93.22,-19.78,0.97,0.0,0.0
ADUL_6,Adulterated_Salt,Room_Temp,2.3,25.9,2.1,6.7,100000,93.4,-21.81,0.97,0.0,0.0
ADUL_7,Adulterated_Salt,Refrigerated,55.4,2.9,3.73,6.72,1000,146.69,-14.37,0.97,0.0,0.0
ADUL_7,Adulterated_Salt,Refrigerated,55.4,2.9,3.73,6.72,5000,144.88,-16.78,0.97,0.0,0.0
ADUL_7,Adulterated_Salt,Refrigerated,55.4,2.9,3.73,6.72,10000,144.45,-17.69,0.97,0.0,0.0
ADUL_7,Adulterated_Salt,Refrigerated,55.4,2.9,3.73,6.72,50000,139.37,-20.02,0.97,0.0,0.0
ADUL_7,Adulterated_Salt,Refrigerated,55.4,2.9,3.73,6.72,100000,142.57,-20.25,0.97,0.0,0.0
ADUL_8,Adulterated_Salt,Room_Temp,4.2,24.0,3.81,6.73,1000,98.48,-14.62,0.97,0.0,0.0
ADUL_8,Adulterated_Salt,Room_Temp,4.2,24.0,3.81,6.73,5000,98.54,-16.11,0.97,0.0,0.0
ADUL_8,Adulterated_Salt,Room_Temp,4.2,24.0,3.81,6.73,10000,100.01,-17.31,0.97,0.0,0.0
ADUL_8,Adulterated_Salt,Room_Temp,4.2,24.0,3.81,6.73,50000,93.86,-19.08,0.97,0.0,0.0
ADUL_8,Adulterated_Salt,Room_Temp,4.2,24.0,3.81,6.73,100000,94.72,-20.47,0.97,0.0,0.0
ADUL_9,Adulterated_Salt,Room_Temp,3.0,23.9,2.18,6.74,1000,93.93,-14.46,0.97,0.0,0.0
ADUL_9,Adulterated_Salt,Room_Temp,3.0,23.9,2.18,6.74,5000,94.38,-17.14,0.97,0.0,0.0
ADUL_9,Adulterated_Salt,Room_Temp,3.0,23.9,2.18,6.74,10000,97.45,-16.83,0.97,0.0,0.0
ADUL_9,Adulterated_Salt,Room_Temp,3.0,23.9,2.18,6.74,50000,93.97,-18.03,0.97,0.0,0.0
ADUL_9,Adulterated_Salt,Room_Temp,3.0,23.9,2.18,6.74,100000,93.33,-20.7,0.97,0.0,0.0
ADUL_10,Adulterated_Salt,Room_Temp,4.8,24.8,3.14,6.69,1000,97.91,-16.07,0.97,0.0,0.0
ADUL_10,Adulterated_Salt,Room_Temp,4.8,24.8,3.14,6.69,5000,98.64,-16.28,0.97,0.0,0.0
ADUL_10,Adulterated_Salt,Room_Temp,4.8,24.8,3.14,6.69,10000,95.64,-18.61,0.97,0.0,0.0
ADUL_10,Adulterated_Salt,Room_Temp,4.8,24.8,3.14,6.69,50000,94.79,-19.18,0.97,0.0,0.0
ADUL_10,Adulterated_Salt,Room_Temp,4.8,24.8,3.14,6.69,100000,96.29,-17.84,0.97,0.0,0.0
ADUL_11,Adulterated_Salt,Refrigerated,37.3,3.6,3.67,6.68,1000,121.52,-15.0,0.97,0.0,0.0
ADUL_11,Adulterated_Salt,Refrigerated,37.3,3.6,3.67,6.68,5000,118.12,-17.14,0.97,0.0,0.0
ADUL_11,Adulterated_Salt,Refrigerated,37.3,3.6,3.67,6.68,10000,118.62,-18.57,0.97,0.0,0.0
ADUL_11,Adulterated_Salt,Refrigerated,37.3,3.6,3.67,6.68,50000,116.45,-19.46,0.97,0.0,0.0
ADUL_11,Adulterated_Salt,Refrigerated,37.3,3.6,3.67,6.68,100000,113.9,-20.84,0.97,0.0,0.0
ADUL_12,Adulterated_Salt,Room_Temp,4.0,23.6,3.87,6.7,1000,107.78,-16.16,0.97,0.0,0.0
ADUL_12,Adulterated_Salt,Room_Temp,4.0,23.6,3.87,6.7,5000,104.08,-16.25,0.97,0.0,0.0
ADUL_12,Adulterated_Salt,Room_Temp,4.0,23.6,3.87,6.7,10000,106.61,-17.14,0.97,0.0,0.0
ADUL_12,Adulterated_Salt,Room_Temp,4.0,23.6,3.87,6.7,50000,101.11,-18.81,0.97,0.0,0.0
ADUL_12,Adulterated_Salt,Room_Temp,4.0,23.6,3.87,6.7,100000,105.64,-20.25,0.97,0.0,0.0
ADUL_13,Adulterated_Salt,Refrigerated,4.1,4.2,3.19,6.64,1000,128.21,-15.88,0.97,0.0,0.0
ADUL_13,Adulterated_Salt,Refrigerated,4.1,4.2,3.19,6.64,5000,129.76,-15.2,0.97,0.0,0.0
ADUL_13,Adulterated_Salt,Refrigerated,4.1,4.2,3.19,6.64,10000,126.67,-16.69,0.97,0.0,0.0
ADUL_13,Adulterated_Salt,Refrigerated,4.1,4.2,3.19,6.64,50000,126.69,-18.89,0.97,0.0,0.0
ADUL_13,Adulterated_Salt,Refrigerated,4.1,4.2,3.19,6.64,100000,124.04,-20.21,0.97,0.0,0.0
ADUL_14,Adulterated_Salt,Room_Temp,1.6,24.3,2.33,6.67,1000,104.43,-13.87,0.97,0.0,0.0
ADUL_14,Adulterated_Salt,Room_Temp,1.6,24.3,2.33,6.67,5000,96.63,-17.75,0.97,0.0,0.0
ADUL_14,Adulterated_Salt,Room_Temp,1.6,24.3,2.33,6.67,10000,99.77,-18.68,0.97,0.0,0.0
ADUL_14,Adulterated_Salt,Room_Temp,1.6,24.3,2.33,6.67,50000,94.8,-18.88,0.97,0.0,0.0
ADUL_14,Adulterated_Salt,Room_Temp,1.6,24.3,2.33,6.67,100000,95.24,-19.88,0.97,0.0,0.0
ADUL_15,Adulterated_Salt,Room_Temp,2.8,26.5,3.98,6.72,1000,93.35,-14.38,0.97,0.0,0.0
ADUL_15,Adulterated_Salt,Room_Temp,2.8,26.5,3.98,6.72,5000,88.36,-17.24,0.97,0.0,0.0
ADUL_15,Adulterated_Salt,Room_Temp,2.8,26.5,3.98,6.72,10000,87.73,-16.28,0.97,0.0,0.0
ADUL_15,Adulterated_Salt,Room_Temp,2.8,26.5,3.98,6.72,50000,87.43,-20.05,0.97,0.0,0.0
ADUL_15,Adulterated_Salt,Room_Temp,2.8,26.5,3.98,6.72,100000,88.47,-20.1,0.97,0.0,0.0
ADUL_16,Adulterated_Salt,Refrigerated,79.3,5.3,2.79,6.61,1000,125.27,-14.66,0.97,0.0,0.0
ADUL_16,Adulterated_Salt,Refrigerated,79.3,5.3,2.79,6.61,5000,122.61,-16.72,0.97,0.0,0.0
ADUL_16,Adulterated_Salt,Refrigerated,79.3,5.3,2.79,6.61,10000,121.87,-17.99,0.97,0.0,0.0
ADUL_16,Adulterated_Salt,Refrigerated,79.3,5.3,2.79,6.61,50000,119.61,-20.27,0.97,0.0,0.0
ADUL_16,Adulterated_Salt,Refrigerated,79.3,5.3,2.79,6.61,100000,119.2,-20.63,0.97,0.0,0.0
ADUL_17,Adulterated_Salt,Refrigerated,70.7,3.2,3.28,6.77,1000,141.52,-14.75,0.97,0.0,0.0
ADUL_17,Adulterated_Salt,Refrigerated,70.7,3.2,3.28,6.77,5000,143.57,-16.57,0.97,0.0,0.0
ADUL_17,Adulterated_Salt,Refrigerated,70.7,3.2,3.28,6.77,10000,140.69,-18.31,0.97,0.0,0.0
ADUL_17,Adulterated_Salt,Refrigerated,70.7,3.2,3.28,6.77,50000,141.46,-19.92,0.97,0.0,0.0
ADUL_17,Adulterated_Salt,Refrigerated,70.7,3.2,3.28,6.77,100000,138.59,-20.14,0.97,0.0,0.0
ADUL_18,Adulterated_Salt,Room_Temp,4.9,23.1,3.25,6.7,1000,101.78,-15.42,0.97,0.0,0.0
ADUL_18,Adulterated_Salt,Room_Temp,4.9,23.1,3.25,6.7,5000,100.04,-15.69,0.97,0.0,0.0
ADUL_18,Adulterated_Salt,Room_Temp,4.9,23.1,3.25,6.7,10000,100.42,-17.05,0.97,0.0,0.0
ADUL_18,Adulterated_Salt,Room_Temp,4.9,23.1,3.25,6.7,50000,99.36,-17.13,0.97,0.0,0.0
ADUL_18,Adulterated_Salt,Room_Temp,4.9,23.1,3.25,6.7,100000,98.3,-20.7,0.97,0.0,0.0
ADUL_19,Adulterated_Salt,Refrigerated,21.1,5.0,2.17,6.71,1000,125.32,-14.0,0.97,0.0,0.0
ADUL_19,Adulterated_Salt,Refrigerated,21.1,5.0,2.17,6.71,5000,125.25,-16.64,0.97,0.0,0.0
ADUL_19,Adulterated_Salt,Refrigerated,21.1,5.0,2.17,6.71,10000,128.34,-17.17,0.97,0.0,0.0
ADUL_19,Adulterated_Salt,Refrigerated,21.1,5.0,2.17,6.71,50000,125.75,-18.98,0.97,0.0,0.0
ADUL_19,Adulterated_Salt,Refrigerated,21.1,5.0,2.17,6.71,100000,126.67,-19.27,0.97,0.0,0.0
ADUL_20,Adulterated_Salt,Refrigerated,117.6,3.0,3.9,6.74,1000,138.63,-15.39,0.97,0.0,0.0
ADUL_20,Adulterated_Salt,Refrigerated,117.6,3.0,3.9,6.74,5000,134.47,-16.32,0.97,0.0,0.0
ADUL_20,Adulterated_Salt,Refrigerated,117.6,3.0,3.9,6.74,10000,132.31,-16.88,0.97,0.0,0.0
ADUL_20,Adulterated_Salt,Refrigerated,117.6,3.0,3.9,6.74,50000,135.37,-20.03,0.97,0.0,0.0
ADUL_20,Adulterated_Salt,Refrigerated,117.6,3.0,3.9,6.74,100000,136.15,-20.35,0.97,0.0,0.0
ADUL_21,Adulterated_Salt,Room_Temp,2.8,26.2,2.4,6.7,1000,88.44,-14.65,0.97,0.0,0.0
ADUL_21,Adulterated_Salt,Room_Temp,2.8,26.2,2.4,6.7,5000,88.27,-15.75,0.97,0.0,0.0
ADUL_21,Adulterated_Salt,Room_Temp,2.8,26.2,2.4,6.7,10000,89.87,-18.93,0.97,0.0,0.0
ADUL_21,Adulterated_Salt,Room_Temp,2.8,26.2,2.4,6.7,50000,89.87,-19.41,0.97,0.0,0.0
ADUL_21,Adulterated_Salt,Room_Temp,2.8,26.2,2.4,6.7,100000,87.85,-18.96,0.97,0.0,0.0
ADUL_22,Adulterated_Salt,Refrigerated,72.0,5.7,3.17,6.74,1000,136.98,-15.39,0.97,0.0,0.0
ADUL_22,Adulterated_Salt,Refrigerated,72.0,5.7,3.17,6.74,5000,136.62,-15.84,0.97,0.0,0.0
ADUL_22,Adulterated_Salt,Refrigerated,72.0,5.7,3.17,6.74,10000,135.59,-18.13,0.97,0.0,0.0
ADUL_22,Adulterated_Salt,Refrigerated,72.0,5.7,3.17,6.74,50000,131.24,-20.83,0.97,0.0,0.0
ADUL_22,Adulterated_Salt,Refrigerated,72.0,5.7,3.17,6.74,100000,133.27,-19.18,0.97,0.0,0.0
ADUL_23,Adulterated_Salt,Refrigerated,13.4,5.3,3.36,6.61,1000,117.02,-15.93,0.97,0.0,0.0
ADUL_23,Adulterated_Salt,Refrigerated,13.4,5.3,3.36,6.61,5000,117.54,-15.95,0.97,0.0,0.0
ADUL_23,Adulterated_Salt,Refrigerated,13.4,5.3,3.36,6.61,10000,116.42,-16.24,0.97,0.0,0.0
ADUL_23,Adulterated_Salt,Refrigerated,13.4,5.3,3.36,6.61,50000,114.2,-17.77,0.97,0.0,0.0
ADUL_23,Adulterated_Salt,Refrigerated,13.4,5.3,3.36,6.61,100000,113.6,-20.22,0.97,0.0,0.0
ADUL_24,Adulterated_Salt,Refrigerated,102.1,2.9,3.49,6.67,1000,140.19,-14.93,0.97,0.0,0.0
ADUL_24,Adulterated_Salt,Refrigerated,102.1,2.9,3.49,6.67,5000,138.24,-18.02,0.97,0.0,0.0
ADUL_24,Adulterated_Salt,Refrigerated,102.1,2.9,3.49,6.67,10000,138.23,-15.57,0.97,0.0,0.0
ADUL_24,Adulterated_Salt,Refrigerated,102.1,2.9,3.49,6.67,50000,137.56,-18.81,0.97,0.0,0.0
ADUL_24,Adulterated_Salt,Refrigerated,102.1,2.9,3.49,6.67,100000,132.48,-18.91,0.97,0.0,0.0
ADUL_25,Adulterated_Salt,Refrigerated,114.3,5.0,3.39,6.65,1000,138.14,-14.39,0.97,0.0,0.0
ADUL_25,Adulterated_Salt,Refrigerated,114.3,5.0,3.39,6.65,5000,137.56,-16.92,0.97,0.0,0.0
ADUL_25,Adulterated_Salt,Refrigerated,114.3,5.0,3.39,6.65,10000,137.71,-17.83,0.97,0.0,0.0
ADUL_25,Adulterated_Salt,Refrigerated,114.3,5.0,3.39,6.65,50000,137.34,-18.0,0.97,0.0,0.0
ADUL_25,Adulterated_Salt,Refrigerated,114.3,5.0,3.39,6.65,100000,133.46,-20.17,0.97,0.0,0.0
ADUL_26,Adulterated_Salt,Refrigerated,38.5,2.4,2.29,6.78,1000,140.27,-14.58,0.97,0.0,0.0
ADUL_26,Adulterated_Salt,Refrigerated,38.5,2.4,2.29,6.78,5000,136.65,-16.65,0.97,0.0,0.0
ADUL_26,Adulterated_Salt,Refrigerated,38.5,2.4,2.29,6.78,10000,136.39,-18.93,0.97,0.0,0.0
ADUL_26,Adulterated_Salt,Refrigerated,38.5,2.4,2.29,6.78,50000,136.14,-17.98,0.97,0.0,0.0
ADUL_26,Adulterated_Salt,Refrigerated,38.5,2.4,2.29,6.78,100000,138.14,-19.68,0.97,0.0,0.0
ADUL_27,Adulterated_Salt,Refrigerated,22.0,5.7,2.22,6.77,1000,132.36,-14.95,0.97,0.0,0.0
ADUL_27,Adulterated_Salt,Refrigerated,22.0,5.7,2.22,6.77,5000,134.73,-16.9,0.97,0.0,0.0
ADUL_27,Adulterated_Salt,Refrigerated,22.0,5.7,2.22,6.77,10000,131.29,-15.72,0.97,0.0,0.0
ADUL_27,Adulterated_Salt,Refrigerated,22.0,5.7,2.22,6.77,50000,131.82,-18.67,0.97,0.0,0.0
ADUL_27,Adulterated_Salt,Refrigerated,22.0,5.7,2.22,6.77,100000,133.38,-19.51,0.97,0.0,0.0
ADUL_28,Adulterated_Salt,Room_Temp,1.9,26.3,3.54,6.79,1000,89.26,-14.73,0.97,0.0,0.0
ADUL_28,Adulterated_Salt,Room_Temp,1.9,26.3,3.54,6.79,5000,86.66,-15.89,0.97,0.0,0.0
ADUL_28,Adulterated_Salt,Room_Temp,1.9,26.3,3.54,6.79,10000,84.15,-16.34,0.97,0.0,0.0
ADUL_28,Adulterated_Salt,Room_Temp,1.9,26.3,3.54,6.79,50000,82.58,-20.07,0.97,0.0,0.0
ADUL_28,Adulterated_Salt,Room_Temp,1.9,26.3,3.54,6.79,100000,83.11,-20.58,0.97,0.0,0.0
ADUL_29,Adulterated_Salt,Refrigerated,7.4,5.9,3.22,6.69,1000,137.02,-16.75,0.97,0.0,0.0
ADUL_29,Adulterated_Salt,Refrigerated,7.4,5.9,3.22,6.69,5000,129.66,-16.29,0.97,0.0,0.0
ADUL_29,Adulterated_Salt,Refrigerated,7.4,5.9,3.22,6.69,10000,129.22,-17.32,0.97,0.0,0.0
ADUL_29,Adulterated_Salt,Refrigerated,7.4,5.9,3.22,6.69,50000,129.99,-19.29,0.97,0.0,0.0
ADUL_29,Adulterated_Salt,Refrigerated,7.4,5.9,3.22,6.69,100000,131.4,-18.19,0.97,0.0,0.0
ADUL_30,Adulterated_Salt,Refrigerated,98.0,4.5,2.2,6.78,1000,148.81,-14.33,0.97,0.0,0.0
ADUL_30,Adulterated_Salt,Refrigerated,98.0,4.5,2.2,6.78,5000,144.66,-19.01,0.97,0.0,0.0
ADUL_30,Adulterated_Salt,Refrigerated,98.0,4.5,2.2,6.78,10000,147.37,-15.64,0.97,0.0,0.0
ADUL_30,Adulterated_Salt,Refrigerated,98.0,4.5,2.2,6.78,50000,143.86,-20.25,0.97,0.0,0.0
ADUL_30,Adulterated_Salt,Refrigerated,98.0,4.5,2.2,6.78,100000,145.32,-18.89,0.97,0.0,0.0
ADUL_31,Adulterated_Salt,Refrigerated,59.3,5.3,2.63,6.68,1000,119.33,-14.75,0.97,0.0,0.0
ADUL_31,Adulterated_Salt,Refrigerated,59.3,5.3,2.63,6.68,5000,115.77,-15.72,0.97,0.0,0.0
ADUL_31,Adulterated_Salt,Refrigerated,59.3,5.3,2.63,6.68,10000,115.68,-17.63,0.97,0.0,0.0
ADUL_31,Adulterated_Salt,Refrigerated,59.3,5.3,2.63,6.68,50000,115.25,-19.6,0.97,0.0,0.0
ADUL_31,Adulterated_Salt,Refrigerated,59.3,5.3,2.63,6.68,100000,115.22,-18.85,0.97,0.0,0.0
ADUL_32,Adulterated_Salt,Room_Temp,0.7,26.3,3.35,6.6,1000,99.13,-16.53,0.97,0.0,0.0
ADUL_32,Adulterated_Salt,Room_Temp,0.7,26.3,3.35,6.6,5000,100.84,-14.93,0.97,0.0,0.0
ADUL_32,Adulterated_Salt,Room_Temp,0.7,26.3,3.35,6.6,10000,99.24,-17.2,0.97,0.0,0.0
ADUL_32,Adulterated_Salt,Room_Temp,0.7,26.3,3.35,6.6,50000,95.85,-18.81,0.97,0.0,0.0
ADUL_32,Adulterated_Salt,Room_Temp,0.7,26.3,3.35,6.6,100000,92.94,-20.54,0.97,0.0,0.0
ADUL_33,Adulterated_Salt,Refrigerated,72.1,2.9,2.99,6.64,1000,131.83,-14.78,0.97,0.0,0.0
ADUL_33,Adulterated_Salt,Refrigerated,72.1,2.9,2.99,6.64,5000,133.61,-15.39,0.97,0.0,0.0
ADUL_33,Adulterated_Salt,Refrigerated,72.1,2.9,2.99,6.64,10000,132.09,-18.26,0.97,0.0,0.0
ADUL_33,Adulterated_Salt,Refrigerated,72.1,2.9,2.99,6.64,50000,129.25,-20.12,0.97,0.0,0.0
ADUL_33,Adulterated_Salt,Refrigerated,72.1,2.9,2.99,6.64,100000,127.38,-19.52,0.97,0.0,0.0
ADUL_34,Adulterated_Salt,Refrigerated,43.7,4.2,2.56,6.8,1000,136.58,-13.17,0.97,0.0,0.0
ADUL_34,Adulterated_Salt,Refrigerated,43.7,4.2,2.56,6.8,5000,136.5,-16.04,0.97,0.0,0.0
ADUL_34,Adulterated_Salt,Refrigerated,43.7,4.2,2.56,6.8,10000,133.37,-17.72,0.97,0.0,0.0
ADUL_34,Adulterated_Salt,Refrigerated,43.7,4.2,2.56,6.8,50000,134.6,-19.61,0.97,0.0,0.0
ADUL_34,Adulterated_Salt,Refrigerated,43.7,4.2,2.56,6.8,100000,132.71,-19.74,0.97,0.0,0.0
ADUL_35,Adulterated_Salt,Room_Temp,3.6,26.3,3.32,6.6,1000,83.19,-16.04,0.97,0.0,0.0
ADUL_35,Adulterated_Salt,Room_Temp,3.6,26.3,3.32,6.6,5000,80.7,-15.76,0.97,0.0,0.0
ADUL_35,Adulterated_Salt,Room_Temp,3.6,26.3,3.32,6.6,10000,83.2,-17.29,0.97,0.0,0.0
ADUL_35,Adulterated_Salt,Room_Temp,3.6,26.3,3.32,6.6,50000,80.43,-20.71,0.97,0.0,0.0
ADUL_35,Adulterated_Salt,Room_Temp,3.6,26.3,3.32,6.6,100000,83.62,-19.96,0.97,0.0,0.0
ADUL_36,Adulterated_Salt,Room_Temp,0.2,23.5,2.73,6.62,1000,95.14,-14.6,0.97,0.0,0.0
ADUL_36,Adulterated_Salt,Room_Temp,0.2,23.5,2.73,6.62,5000,95.0,-16.83,0.97,0.0,0.0
ADUL_36,Adulterated_Salt,Room_Temp,0.2,23.5,2.73,6.62,10000,90.46,-15.78,0.97,0.0,0.0
ADUL_36,Adulterated_Salt,Room_Temp,0.2,23.5,2.73,6.62,50000,91.73,-19.67,0.97,0.0,0.0
ADUL_36,Adulterated_Salt,Room_Temp,0.2,23.5,2.73,6.62,100000,91.86,-20.26,0.97,0.0,0.0
ADUL_37,Adulterated_Salt,Room_Temp,1.1,24.1,2.99,6.69,1000,93.26,-13.73,0.97,0.0,0.0
ADUL_37,Adulterated_Salt,Room_Temp,1.1,24.1,2.99,6.69,5000,84.83,-17.26,0.97,0.0,0.0
ADUL_37,Adulterated_Salt,Room_Temp,1.1,24.1,2.99,6.69,10000,85.37,-16.1,0.97,0.0,0.0
ADUL_37,Adulterated_Salt,Room_Temp,1.1,24.1,2.99,6.69,50000,89.94,-19.16,0.97,0.0,0.0
ADUL_37,Adulterated_Salt,Room_Temp,1.1,24.1,2.99,6.69,100000,85.63,-19.48,0.97,0.0,0.0
ADUL_38,Adulterated_Salt,Refrigerated,117.1,5.1,2.63,6.72,1000,140.01,-13.07,0.97,0.0,0.0
ADUL_38,Adulterated_Salt,Refrigerated,117.1,5.1,2.63,6.72,5000,134.61,-17.09,0.97,0.0,0.0
ADUL_38,Adulterated_Salt,Refrigerated,117.1,5.1,2.63,6.72,10000,134.45,-16.6,0.97,0.0,0.0
ADUL_38,Adulterated_Salt,Refrigerated,117.1,5.1,2.63,6.72,50000,132.9,-19.52,0.97,0.0,0.0
ADUL_38,Adulterated_Salt,Refrigerated,117.1,5.1,2.63,6.72,100000,134.7,-19.96,0.97,0.0,0.0
ADUL_39,Adulterated_Salt,Refrigerated,13.3,3.0,2.1,6.71,1000,134.12,-14.38,0.97,0.0,0.0
ADUL_39,Adulterated_Salt,Refrigerated,13.3,3.0,2.1,6.71,5000,135.11,-16.2,0.97,0.0,0.0
ADUL_39,Adulterated_Salt,Refrigerated,13.3,3.0,2.1,6.71,10000,133.23,-18.07,0.97,0.0,0.0
ADUL_39,Adulterated_Salt,Refrigerated,13.3,3.0,2.1,6.71,50000,131.92,-18.75,0.97,0.0,0.0
ADUL_39,Adulterated_Salt,Refrigerated,13.3,3.0,2.1,6.71,100000,127.2,-19.61,0.97,0.0,0.0
ADUL_40,Adulterated_Salt,Room_Temp,2.6,24.9,3.38,6.64,1000,98.1,-14.42,0.97,0.0,0.0
ADUL_40,Adulterated_Salt,Room_Temp,2.6,24.9,3.38,6.64,5000,97.91,-16.79,0.97,0.0,0.0
ADUL_40,Adulterated_Salt,Room_Temp,2.6,24.9,3.38,6.64,10000,99.68,-16.74,0.97,0.0,0.0
ADUL_40,Adulterated_Salt,Room_Temp,2.6,24.9,3.38,6.64,50000,100.08,-18.99,0.97,0.0,0.0
ADUL_40,Adulterated_Salt,Room_Temp,2.6,24.9,3.38,6.64,100000,95.12,-22.51,0.97,0.0,0.0
ADUL_41,Adulterated_Salt,Refrigerated,113.5,4.9,3.12,6.72,1000,143.2,-14.66,0.97,0.0,0.0
ADUL_41,Adulterated_Salt,Refrigerated,113.5,4.9,3.12,6.72,5000,141.66,-17.6,0.97,0.0,0.0
ADUL_41,Adulterated_Salt,Refrigerated,113.5,4.9,3.12,6.72,10000,136.74,-18.08,0.97,0.0,0.0
ADUL_41,Adulterated_Salt,Refrigerated,113.5,4.9,3.12,6.72,50000,135.0,-19.21,0.97,0.0,0.0
